,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Recall type,Audience,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Identification number
612,0,2020-08-25,"
  Various Ditto Razors and Refill Cartridges recalled due to laceration hazard 
",,,,,,,,,consumer product recall,,"August 25, 2020","August 25, 2020",Consumer Product Recall,Household Items,Health Canada,Laceration Hazard,General Public,RA-73733,
613,0,2020-08-19,"
  Update: Lithonia Lighting CFMK Surface Mount Brackets recalled due to Injury Hazard 
",,,,,,,,,consumer product recall,,"August 19, 2020","August 19, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Physical Hazard,General Public,RA-73717,
614,0,2020-08-13,"
  Stucky Balls Powerful Rare Earth Magnet Sets recalled due to ingestion hazard 
",,,,,,,,,consumer product recall,,"August 13, 2020","August 13, 2020",Consumer Product Recall,"Household Items, Toys",Health Canada,Product Safety,General Public,RA-73665,
615,0,2020-08-13,"
  Accidental ingestion of edible cannabis products causing serious harm to children 
",,,,,,,,,public advisory,,"August 12, 2020","August 13, 2020",Advisory,"Affects children, pregnant or breast feeding women, Cannabis",Health Canada,"Poisoning Hazard, Important Safety Information, Labelling and Packaging, Unauthorized products",General Public,RA-73669,
616,0,2020-08-12,"
  Thule Sleek Strollers recalled due to possible fall hazard 
",,,,,,,,,consumer product recall,,"August 12, 2020","August 12, 2020",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-73641,
617,0,2020-08-12,"
  B-Air and BlueDri Blower Fans recalled due to risk of fire hazard 
",,,,,,,,,consumer product recall,,"August 12, 2020","August 12, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-73643,
618,0,2020-08-12,"
  Crown Darts UK Lawn Dart Sets recalled due to prohibition of sale, importation and advertisement in Canada 
",,,,,,,,,consumer product recall,,"August 12, 2020","August 12, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Physical Hazard,General Public,RA-73653,
619,0,2020-07-30,"
  Valor H5 series fireplaces recalled due to laceration hazard 
",,,,,,,,,consumer product recall,,"July 30, 2020","July 30, 2020",Consumer Product Recall,"Household Items, Appliances",Health Canada,Laceration Hazard,General Public,RA-73601,
620,0,2020-07-29,"
  Dock Edge Ladder recalled due to a laceration hazard 
",,,,,,,,,consumer product recall,,"July 29, 2020","July 29, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-73599,
621,0,2020-07-29,"
  Triangle Tube's Prestige Solo & Prestige Excellence Condensing Gas Boilers Recalled to Repair Due to Risk of Carbon Monoxide Poisoning Hazard 
",,,,,,,,,consumer product recall,,"July 29, 2020","July 29, 2020",Consumer Product Recall,"Household Items, Appliances",Health Canada,Product Safety,General Public,RA-73415,
622,0,2020-07-23,"
  Home Accents Holiday Artificial Christmas Trees recalled due to risk of Burn or Fire hazard 
",,,,,,,,,consumer product recall,,"July 23, 2020","July 23, 2020",Consumer Product Recall,Household Items,Health Canada,Fire Hazard,General Public,RA-73581,
623,0,2020-07-23,"
  Coolmore 12 foot Super Bounce Trampoline recalled due to risk of injury 
",,,,,,,,,consumer product recall,,"July 23, 2020","July 23, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-73591,
624,0,2020-07-23,"
  President's Choice® Cordless Electric Kettle recalled due to Burn Hazard 
",,,,,,,,,consumer product recall,,"July 23, 2020","July 23, 2020",Consumer Product Recall,Household Items,Health Canada,Burn Hazard,General Public,RA-73597,
625,0,2020-07-21,"
  Bunz Kidz Children's Sleepwear Sets recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"July 21, 2020","July 21, 2020",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Product Safety,General Public,RA-73573,
626,0,2020-07-16,"
  Health Canada Advises Canadians to Stop Using and Selling Two Baby's Journey Infant Napper Products 
",,,,,,,,,public advisory,,"July 16, 2020",,Advisory,Children's Products,Health Canada,Product Safety,General Public,RA-73565,
627,0,2020-07-16,"
  Rocky Mountain Instinct, Instinct BC and Pipeline aluminum mountain bikes recalled due to Fall Hazard 
",,,,,,,,,consumer product recall,,"July 16, 2020","July 16, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,"Product Safety, Fall Hazard",General Public,RA-73447,
628,0,2020-07-14,"
  Indiglow LED T8 Lamps recalled due to Injury Hazard 
",,,,,,,,,consumer product recall,,"July 14, 2020","July 14, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-73499,
629,0,2020-07-14,"
  Dyna-Yard Lanyard recalled due to lack of certification 
",,,,,,,,,consumer product recall,,"July 14, 2020","July 14, 2020",Consumer Product Recall,Miscellaneous,Health Canada,Product Safety,General Public,RA-73525,
630,0,2020-07-09,"
  DaVinci Bailey Bassinets recalled due to fall or entrapment hazard 
",,,,,,,,,consumer product recall,,"July 9, 2020","July 9, 2020",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-73473,
631,0,2020-07-09,"
  River of Goods ceiling fans recalled due to Injury Hazard 
",,,,,,,,,consumer product recall,,"July 9, 2020","July 9, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-73475,
632,0,2020-07-09,"
  Riveted Mesh Floor Lamp recalled due to risk of fire hazard 
",,,,,,,,,consumer product recall,,"July 9, 2020","July 9, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-73491,
633,0,2020-06-24,"
  Miniware Silicone Teething Spoons recalled due to Choking Hazard 
",,,,,,,,,consumer product recall,,"June 24, 2020","June 24, 2020",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-73405,
634,0,2020-06-24,"
  HOMCOM Portable Bioethanol Fireplaces recalled due to lack of flammable labelling and hazard information 
",,,,,,,,,consumer product recall,,"June 24, 2020","June 24, 2020",Consumer Product Recall,Chemicals,Health Canada,Chemical Hazard,General Public,RA-73413,
635,0,2020-06-23,"
  Becca Light Shifter Brightening Concealer recalled due to potential mold contamination 
",,,,,,,,,consumer product recall,,"June 23, 2020","June 23, 2020",Consumer Product Recall,Cosmetics,Health Canada,Product Safety,General Public,RA-73397,
636,0,2020-06-22,"
  Get ready for this summer’s heat with expert tips! 
",,,,,,,,,information update,,"June 22, 2020",,Information Update,Miscellaneous,Health Canada,Important Safety Information,General Public,RA-73389,
637,0,2020-06-22,"
  Kinderfeets Pram 2-in-1 Walker recalled due to a choking hazard 
",,,,,,,,,consumer product recall,,"June 22, 2020","June 22, 2020",Consumer Product Recall,Toys,Health Canada,Product Safety,General Public,RA-73401,
638,0,2020-06-19,"
  ThreeBond Liquid Gasket recalled due to lack of hazard information 
",,,,,,,,,consumer product recall,,"June 19, 2020","June 19, 2020",Consumer Product Recall,Chemicals,Health Canada,"Chemical Hazard, Product Safety",General Public,RA-73399,
639,0,2020-06-18,"
  Certain Lochinvar Condensing Gas Boilers and Condensing Gas Combi Boilers recalled due to risk of carbon monoxide poisoning 
",,,,,,,,,consumer product recall,,"June 18, 2020","June 18, 2020",Consumer Product Recall,"Household Items, Appliances",Health Canada,Product Safety,General Public,RA-72879,
640,0,2020-06-17,"
  Rainbow® SRX® Vacuums Recalled Due to Fire Hazard 
",,,,,,,,,consumer product recall,,"June 17, 2020","June 17, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-73271,
641,0,2020-06-16,"
  Decathlon recalls Domyos Pilates Balls due to fall hazard 
",,,,,,,,,consumer product recall,,"June 16, 2020","June 16, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Fall Hazard,General Public,RA-73335,
642,0,2020-06-12,"
  Carnivora Fresh Frozen Patties for Dogs and Cats recalled due to E.coli contamination 
",,,,,,,,,consumer product recall,,"June 12, 2020","June 12, 2020",Consumer Product Recall,Miscellaneous,Health Canada,Contamination,General Public,RA-73337,
643,0,2020-06-12,"
  AgMedica Bioscience Inc. recalls 7 lots of Vertical Pomegranate Blueberry and Vertical Lemon Lime cannabis beverages. 
",,,,,,,,,consumer product recall,,"June 12, 2020","June 12, 2020",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-73267,
644,0,2020-06-12,"
  J.B. Poitras children's table and stool set recalled due to lead in excess of allowable limit 
",,,,,,,,,consumer product recall,,"June 12, 2020","June 12, 2020",Consumer Product Recall,"Children's Products, Household Items",Health Canada,Chemical Hazard,General Public,RA-73293,
645,0,2020-06-05,"
  Dexter Industries Rechargeable Battery Packs recalled due to burn hazard 
",,,,,,,,,consumer product recall,,"June 5, 2020","June 5, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-73227,
646,0,2020-06-05,"
  Belle Chemical Sodium Hydroxide and Potassium Hydroxide recalled due to lack of Bilingual Labelling and Child-Resistant Packaging 
",,,,,,,,,consumer product recall,,"June 5, 2020","June 5, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-73265,
647,0,2020-05-27,"
  Various Yamabond chemical products recalled due to lack of bilingual labelling and hazard information 
",,,,,,,,,consumer product recall,,"May 27, 2020","May 27, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-73173,
648,0,2020-05-25,"
  Varathane Bar & Table Finish recalled due to lack of labelling information and child-resistant packaging 
",,,,,,,,,consumer product recall,,"May 25, 2020","May 25, 2020",Consumer Product Recall,Chemicals,Health Canada,"Product Safety, Chemical Hazard",General Public,RA-73177,
649,0,2020-05-22,"
  TAURUS Safety Shoes recalled due to a lack of certification 
",,,,,,,,,consumer product recall,,"May 22, 2020","May 22, 2020",Consumer Product Recall,Clothing and Accessories,Health Canada,Product Safety,General Public,RA-73171,
650,0,2020-05-21,"
  CKX Titan and Mission Helmets recalled due to Injury Hazard 
",,,,,,,,,consumer product recall,,"May 21, 2020","May 21, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-73141,
651,0,2020-05-21,"
  Herman Miller and Design Within Reach Dressers and Cabinets recalled due to tip-over hazard 
",,,,,,,,,consumer product recall,,"May 21, 2020","May 21, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-73065,
652,0,2020-05-19,"
  Satellite City ""Hot Stuff"", Super 'T', and Special 'T' Cyanoacrylate Glues recalled due to lack of Hazard Information and Child-resistant Packaging 
",,,,,,,,,consumer product recall,,"May 19, 2020","May 19, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-73125,
653,0,2020-05-14,"
  John Deere Attachment Kits for 60 Inch Brooms recalled due to injury hazard 
",,,,,,,,,consumer product recall,,"May 14, 2020","May 14, 2020",Consumer Product Recall,Outdoor Living,Health Canada,Product Safety,General Public,RA-73059,
654,0,2020-05-14,"
  SafePlug Model 1202 Controlled Duplex-Receptacle recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"May 14, 2020","May 14, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-73061,
655,0,2020-05-14,"
  Giant Pinner DH and VP Harrier bicycle pedals recalled due to fall hazard 
",,,,,,,,,consumer product recall,,"May 14, 2020","May 14, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-73069,
656,0,2020-05-08,"
  Pass & Seymour Commercial-Grade Electrical Receptacle recalled due to burn hazard 
",,,,,,,,,consumer product recall,,"May 8, 2020","May 8, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-72981,
657,0,2020-05-07,"
  Reverse Fleece Hooded Sweatshirt by Noah Clothing LLC recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"May 7, 2020","May 7, 2020",Consumer Product Recall,Clothing and Accessories,Health Canada,Flammability Hazard,General Public,RA-72969,
658,0,2020-05-07,"
  Lenox 2.5 Quart Tea Kettles by Continuum recalled due to Burn Hazard 
",,,,,,,,,consumer product recall,,"May 7, 2020","May 7, 2020",Consumer Product Recall,Household Items,Health Canada,Burn Hazard,General Public,RA-72973,
659,0,2020-05-07,"
  Lifetime Geodome Climber recalled due to chemical hazard 
",,,,,,,,,consumer product recall,,"May 7, 2020","May 7, 2020",Consumer Product Recall,Toys,Health Canada,Chemical Hazard,General Public,RA-73005,
660,0,2020-05-05,"
  DEWALT laser distance measurers recalled due to mislabelled power output 
",,,,,,,,,consumer product recall,,"May 5, 2020","May 5, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-72965,
661,0,2020-05-05,"
  ECHO and Shindaiwa Backpack Blowers recalled due to laceration and impact hazards 
",,,,,,,,,consumer product recall,,"May 5, 2020","May 5, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-72967,
662,0,2020-05-05,"
  Protect yourself and your family from poisonings: always read and follow the label directions when using hand sanitizers, disinfectants, household cleaning products and bleaches 
",,,,,,,,,public advisory,,"May 5, 2020","May 5, 2020",Advisory,"Drugs, Chemicals",Health Canada,Important Safety Information,General Public,RA-72983,
663,0,2020-05-01,"
  Sterno Home Class II LED Drivers for LED Pathlight Kits recalled due to risk of electric shock 
",,,,,,,,,consumer product recall,,"May 1, 2020","May 1, 2020",Consumer Product Recall,"Outdoor Living, Tools and Electrical Products",Health Canada,Product Safety,General Public,RA-72903,
664,0,2020-04-23,"
  Leviton 50-ampere electrical connectors recalled due to electric shock hazard 
",,,,,,,,,consumer product recall,,"April 23, 2020","April 23, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-72649,
665,0,2020-04-23,"
  LUS Hair Dryer and Diffuser recalled due to risk of electric shock 
",,,,,,,,,consumer product recall,,"April 23, 2020","April 23, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-72845,
666,0,2020-04-23,"
  CANVAS Turner Bar Stool Set recalled due to fall hazard 
",,,,,,,,,consumer product recall,,"April 23, 2020","April 23, 2020",Consumer Product Recall,Household Items,Health Canada,Fall Hazard,General Public,RA-72873,
667,0,2020-04-23,"
  Sundial Growers Inc. recalls one lot of Top Leaf Strawberry Cream dried cannabis pre-rolls 
",,,,,,,,,consumer product recall,,"April 23, 2020","April 23, 2020",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-72877,
668,0,2020-04-21,"
  100 mg/mL Nicotine Base and Nicotine Salt Base Solutions recalled due to risk of poisoning 
",,,,,,,,,consumer product recall,,"April 21, 2020","April 21, 2020",Consumer Product Recall,Specialized Products,Health Canada,Poisoning Hazard,General Public,RA-72843,
669,0,2020-04-20,"
  Bob Smith Industries cyanoacrylate glues recalled due to lack of child-resistant packaging 
",,,,,,,,,consumer product recall,,"April 20, 2020","April 20, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-72837,
670,0,2020-04-17,"
  Various Gamblin Artists' Materials recalled due to incorrect labelling and hazard information 
",,,,,,,,,consumer product recall,,"April 17, 2020","April 17, 2020",Consumer Product Recall,Chemicals,Health Canada,Chemical Hazard,General Public,RA-72769,
671,0,2020-04-16,"
  Satellite City Hot Stuff cyanoacrylate glue recalled due to lack of hazard information and child-resistant packaging 
",,,,,,,,,consumer product recall,,"April 16, 2020","April 16, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-72741,
672,0,2020-04-14,"
  EcoPoxy Liquid Plastic 2:1 and UVPoxy recalled due to lack of hazard information and child-resistant packaging 
",,,,,,,,,consumer product recall,,"April 14, 2020","April 14, 2020",Consumer Product Recall,Chemicals,Health Canada,Chemical Hazard,General Public,RA-72657,
673,0,2020-04-09,"
  CHEM-TECH XP Pump System recalled due to chemical hazard 
",,,,,,,,,consumer product recall,,"April 9, 2020","April 9, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-72679,
674,0,2020-04-08,"
  Bugaboo Soft Wool Blanket and Wool Seat Liner recalled due to a chemical hazard 
",,,,,,,,,consumer product recall,,"April 8, 2020","April 8, 2020",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Product Safety,General Public,RA-72691,
675,0,2020-04-08,"
  Bellman & Symfon Flash Receiver recalled due to failure to operate 
",,,,,,,,,consumer product recall,,"April 8, 2020","April 8, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-72597,
676,0,2020-04-06,"
  MedReleaf Corp. recalls two lots of San Rafael '71 Island Sweet Skunk dried cannabis 
",,,,,,,,,consumer product recall,,"April 6, 2020","April 6, 2020",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-72685,
677,0,2020-04-02,"
  Lili Llama Activity Toy recalled due to choking hazard 
",,,,,,,,,consumer product recall,,"April 2, 2020","April 2, 2020",Consumer Product Recall,Toys,Health Canada,Product Safety,General Public,RA-72671,
678,0,2020-04-01,"
  Various two-piece children's sleepwear sets by Sporting Life brand recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"April 1, 2020","April 1, 2020",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Product Safety,General Public,RA-72663,
679,0,2020-03-27,"
  Homestar Finch three-drawer dresser recalled due to tip-over hazard 
",,,,,,,,,consumer product recall,,"March 27, 2020","March 27, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-72653,
680,0,2020-03-25,"
  Satellite City Hot Stuff, Super T, and Special T Cyanoacrylate Glues recalled due to lack of Hazard Information and Child-resistant Packaging 
",,,,,,,,,consumer product recall,,"March 25, 2020","March 25, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-72635,
681,0,2020-03-23,"
  Health Canada warns of the recall of several additional USB chargers due to shock, burn or fire hazards 
",,,,,,,,,information update,,"March 23, 2020",,Information Update,Electronics,Health Canada,Electrical Hazard,General Public,RA-72645,
682,0,2020-03-23,"
  Browning Leather Pistol Holsters recalled due to Injury Hazard 
",,,,,,,,,consumer product recall,,"March 23, 2020","March 23, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-72629,
683,0,2020-03-19,"
  Grower's Edge Deluxe and Commercial Vaporizers due to burn, fire or electric shock hazard 
",,,,,,,,,consumer product recall,,"March 19, 2020","March 19, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-72461,
684,0,2020-03-19,"
  Grizzly Children's Tool Kits recalled due to a chemical hazard 
",,,,,,,,,consumer product recall,,"March 19, 2020","March 19, 2020",Consumer Product Recall,Toys,Health Canada,Product Safety,General Public,RA-72507,
685,0,2020-03-19,"
  Miles Glass Pitcher with Wood Lid recalled due to laceration hazard 
",,,,,,,,,consumer product recall,,"March 19, 2020","March 19, 2020",Consumer Product Recall,Household Items,Health Canada,Laceration Hazard,General Public,RA-72591,
686,0,2020-03-19,"
  Thule Sleek Car Seat Adapter recalled due to Fall Hazard 
",,,,,,,,,consumer product recall,,"March 19, 2020","March 19, 2020",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-72607,
687,0,2020-03-18,"
  Certain À la cuisine brand electric glass kettles recalled due to burn or fire hazard 
",,,,,,,,,consumer product recall,,"March 18, 2020","March 18, 2020",Consumer Product Recall,Household Items,Health Canada,Fire Hazard,General Public,RA-72609,
688,0,2020-03-17,"
  Various ThreeBond products recalled due to lack of bilingual labelling and hazard information 
",,,,,,,,,consumer product recall,,"March 17, 2020","March 17, 2020",Consumer Product Recall,Chemicals,Health Canada,"Chemical Hazard, Product Safety",General Public,RA-72459,
689,0,2020-03-12,"
  Kichler 52"" 5-Blade Indoor Fan recalled due to injury hazard 
",,,,,,,,,consumer product recall,,"March 12, 2020","March 12, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-72387,
690,0,2020-03-12,"
  Line 6 Digital Wireless Relay G10, G10S, G10T and G10T USB Cable recalled due to Fire Hazard 
",,,,,,,,,consumer product recall,,"March 12, 2020","March 12, 2020",Consumer Product Recall,Electronics,Health Canada,Product Safety,General Public,RA-72529,
691,0,2020-03-06,"
  Flex I File Plast-I-Weld Solvent Cement recalled due to lack of bilingual labelling and hazard information 
",,,,,,,,,consumer product recall,,"March 6, 2020","March 6, 2020",Consumer Product Recall,Chemicals,Health Canada,Labelling and Packaging,General Public,RA-72503,
692,0,2020-03-05,"
  Various pyjamas and dressing gowns recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"March 5, 2020","March 5, 2020",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Product Safety,General Public,RA-72255,
693,0,2020-03-05,"
  Camino Floor Lamp recalled due to risk of fire hazard 
",,,,,,,,,consumer product recall,,"March 5, 2020","March 5, 2020",Consumer Product Recall,Household Items,Health Canada,Fire Hazard,General Public,RA-72383,
694,0,2020-03-04,"
  KULLEN 3-drawer chest by IKEA recalled due to tip-over hazard 
",,,,,,,,,consumer product recall,,"March 4, 2020","March 4, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-72275,
695,0,2020-03-02,"
  Epson Perfection Scanner AC Power Adapters recalled due to risk of fire hazard 
",,,,,,,,,consumer product recall,,"March 2, 2020","March 2, 2020",Consumer Product Recall,Electronics,Health Canada,Fire Hazard,General Public,RA-72345,
696,0,2020-02-27,"
  LENNOX ductless single-zone and multi-zone heat pumps recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"February 27, 2020","February 27, 2020",Consumer Product Recall,"Household Items, Tools and Electrical Products",Health Canada,Fire Hazard,General Public,RA-72035,
697,0,2020-02-27,"
  Step2 Little Helper's Shopping CartTM recalled due to injury hazard 
",,,,,,,,,consumer product recall,,"February 27, 2020","February 27, 2020",Consumer Product Recall,Toys,Health Canada,Product Safety,General Public,RA-72247,
698,0,2020-02-25,"
  Wedze snowboard bindings recalled due to fall hazard 
",,,,,,,,,consumer product recall,,"February 25, 2020","February 25, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-72365,
699,0,2020-02-19,"
  Combination Smoke and Carbon Monoxide Detector recalled due to potential failure to operate 
",,,,,,,,,consumer product recall,,"February 19, 2020","February 19, 2020",Consumer Product Recall,Household Items,Health Canada,Fire Hazard,General Public,RA-72337,
700,0,2020-02-19,"
  Expanded Recall: Contigo Kids Cleanable Water Bottles recalled due to choking hazard 
",,,,,,,,,consumer product recall,,"February 19, 2020","February 19, 2020",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-72351,
701,0,2020-02-18,"
  Ethnic Fashion Doll or Lovely Gal Fashion Doll recalled due to chemical hazard 
",,,,,,,,,consumer product recall,,"February 18, 2020","February 18, 2020",Consumer Product Recall,Toys,Health Canada,Chemical Hazard,General Public,RA-72339,
702,0,2020-02-17,"
  Honda Portable Generators recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"February 17, 2020","February 17, 2020",Consumer Product Recall,Household Items,Health Canada,Fire Hazard,General Public,RA-72335,
703,0,2020-02-11,"
  Hoppe's BoreSnake CLP Aerosol recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"February 11, 2020","February 11, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-72301,
704,0,2020-02-07,"
  Citadel Super Glue products recalled due to lack of hazard information and child-resistant packaging 
",,,,,,,,,consumer product recall,,"February 7, 2020","February 7, 2020",Consumer Product Recall,Chemicals,Health Canada,"Chemical Hazard, Product Safety",General Public,RA-72283,
705,0,2020-02-06,"
  Rawlings Sporting Goods CH MACH Catcher's Helmets recalled due to Injury Hazard 
",,,,,,,,,consumer product recall,,"February 6, 2020","February 6, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-71650,
706,0,2020-02-06,"
  Health Canada warns of the recall of several USB wall chargers due to shock, burn or fire hazards 
",,,,,,,,,information update,,"February 6, 2020","February 6, 2020",Information Update,Electronics,Health Canada,"Electrical Hazard, Fire Hazard, Product Safety",General Public,RA-72291,
707,0,2020-02-03,"
  Brilliant Brow Gel (Soft Black) recalled due to Mold Contamination 
",,,,,,,,,consumer product recall,,"February 3, 2020","February 3, 2020",Consumer Product Recall,Cosmetics,Health Canada,Product Safety,General Public,RA-72199,
708,0,2020-02-03,"
  Road Warrior Remote Control Racing Truck recalled due to fire and burn hazards 
",,,,,,,,,consumer product recall,,"February 3, 2020","February 3, 2020",Consumer Product Recall,"Toys, Electronics",Health Canada,Fire Hazard,General Public,RA-72249,
709,0,2020-01-31,"
  Various Dreambaby Chelsea Security Gates recalled due to chemical hazard 
",,,,,,,,,consumer product recall,,"January 31, 2020","January 31, 2020",Consumer Product Recall,"Children's Products, Household Items",Health Canada,Product Safety,General Public,RA-72167,
710,0,2020-01-31,"
  B&B Blinds 1 inch mini-blinds recalled due to a potential strangulation hazard to children 
",,,,,,,,,consumer product recall,,"January 31, 2020","January 31, 2020",Consumer Product Recall,Household Items,Health Canada,Strangulation Hazard,General Public,RA-72243,
711,0,2020-01-30,"
  Pier 1 Desk Chairs, various collections, recalled due to fall hazard 
",,,,,,,,,consumer product recall,,"January 30, 2020","January 30, 2020",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-72049,
712,0,2020-01-30,"
  Randy's Black Label Cleaner recalled due to lack of bilingual labelling and hazard information 
",,,,,,,,,consumer product recall,,"January 30, 2020","January 30, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-72233,
713,0,2020-01-29,"
  VARIDESK Stand2Learn Stools recalled due to Fall Hazard 
",,,,,,,,,consumer product recall,,"January 29, 2020","January 29, 2020",Consumer Product Recall,Household Items,Health Canada,Fall Hazard,General Public,RA-72205,
714,0,2020-01-24,"
  BTWIN Baby Seat 100 BCLIP for bicycles recalled due to a fall hazard 
",,,,,,,,,consumer product recall,,"January 24, 2020","January 24, 2020",Consumer Product Recall,Sports/Fitness,Health Canada,Fall Hazard,General Public,RA-72163,
715,0,2020-01-23,"
  Leedsworld, Inc. Spare 10,000 mAh Power Bank recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"January 23, 2020","January 23, 2020",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-71772,
716,0,2020-01-21,"
  Imports Dragon recalls Winnie the Pooh plush toy due to potential choking hazard 
",,,,,,,,,consumer product recall,,"January 21, 2020","January 21, 2020",Consumer Product Recall,Toys,Health Canada,Choking Hazard,General Public,RA-72151,
717,0,2020-01-14,"
  Toy Story 4 Backpack in specially-marked Pull-Ups® Plus training pants recalled for inspection for potential inclusion of finishing scissors 
",,,,,,,,,consumer product recall,,"January 14, 2020","January 14, 2020",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Product Safety,General Public,RA-72053,
718,0,2020-01-14,"
  Thompson's® WaterSeal® Waterproofing Wood Protector recalled due to potential leakage and fire hazard 
",,,,,,,,,consumer product recall,,"January 14, 2020","January 14, 2020",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-72099,
719,0,2020-01-13,"
  Bily® Retractable Safety Gate recalled due to chemical hazard 
",,,,,,,,,consumer product recall,,"January 13, 2020","January 13, 2020",Consumer Product Recall,"Children's Products, Household Items",Health Canada,Chemical Hazard,General Public,RA-71923,
720,0,2020-01-10,"
  Joe Fresh® Toddler Girls' Winter Hat recalled due to choking hazard 
",,,,,,,,,consumer product recall,,"January 10, 2020","January 10, 2020",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Choking Hazard,General Public,RA-72057,
721,0,2020-01-08,"
  Janod Looping Bead Maze recalled due to a choking hazard 
",,,,,,,,,consumer product recall,,"January 8, 2020","January 8, 2020",Consumer Product Recall,Toys,Health Canada,Choking Hazard,General Public,RA-72051,
